seedIndex,conditionIndex,condition,perturbation,level,replicate,protocol,ridgeLambda,validationNRMSE
5,4,J=0.65,retained_channel_fraction,0.25,2,zero_shot,0.0001,5.12346238739851
5,4,J=0.65,retained_channel_fraction,0.25,2,pca_readout_recalibrated,0.0001,0.265981832051315
5,4,J=0.65,retained_channel_fraction,0.25,3,zero_shot,0.0001,8.02403867020175
5,4,J=0.65,retained_channel_fraction,0.25,3,pca_readout_recalibrated,0.0001,0.269913038327135
5,4,J=0.65,gain_mismatch_sigma,0.01,1,zero_shot,0.0001,2.64972771274215
5,4,J=0.65,gain_mismatch_sigma,0.01,1,pca_readout_recalibrated,0.0001,0.265851389697273
5,4,J=0.65,gain_mismatch_sigma,0.01,2,zero_shot,0.0001,0.485542232146137
5,4,J=0.65,gain_mismatch_sigma,0.01,2,pca_readout_recalibrated,0.0001,0.265851389695303
5,4,J=0.65,gain_mismatch_sigma,0.01,3,zero_shot,0.0001,2.9486800852851
5,4,J=0.65,gain_mismatch_sigma,0.01,3,pca_readout_recalibrated,0.0001,0.265851389696704
5,4,J=0.65,gain_mismatch_sigma,0.05,1,zero_shot,0.0001,16.327173358734
5,4,J=0.65,gain_mismatch_sigma,0.05,1,pca_readout_recalibrated,0.0001,0.265851389691297
5,4,J=0.65,gain_mismatch_sigma,0.05,2,zero_shot,0.0001,7.03175347029516
5,4,J=0.65,gain_mismatch_sigma,0.05,2,pca_readout_recalibrated,0.0001,0.265851389695166
5,4,J=0.65,gain_mismatch_sigma,0.05,3,zero_shot,0.0001,0.90010208076095
5,4,J=0.65,gain_mismatch_sigma,0.05,3,pca_readout_recalibrated,0.0001,0.265851389697781
5,4,J=0.65,gain_mismatch_sigma,0.1,1,zero_shot,0.0001,32.6551774469849
5,4,J=0.65,gain_mismatch_sigma,0.1,1,pca_readout_recalibrated,0.0001,0.265851389694334
5,4,J=0.65,gain_mismatch_sigma,0.1,2,zero_shot,0.0001,41.3294615962962
5,4,J=0.65,gain_mismatch_sigma,0.1,2,pca_readout_recalibrated,0.0001,0.265851389692961
5,4,J=0.65,gain_mismatch_sigma,0.1,3,zero_shot,0.0001,23.8132173755104
5,4,J=0.65,gain_mismatch_sigma,0.1,3,pca_readout_recalibrated,0.0001,0.265851389696513
5,4,J=0.65,sampling_jitter_fraction,0.01,1,zero_shot,0.0001,0.265905446075067
5,4,J=0.65,sampling_jitter_fraction,0.01,1,pca_readout_recalibrated,0.0001,0.265715369576364
5,4,J=0.65,sampling_jitter_fraction,0.01,2,zero_shot,0.0001,0.265905446075067
5,4,J=0.65,sampling_jitter_fraction,0.01,2,pca_readout_recalibrated,0.0001,0.265715369576364
5,4,J=0.65,sampling_jitter_fraction,0.01,3,zero_shot,0.0001,0.265905446075067
5,4,J=0.65,sampling_jitter_fraction,0.01,3,pca_readout_recalibrated,0.0001,0.265715369576364
5,4,J=0.65,sampling_jitter_fraction,0.05,1,zero_shot,0.0001,0.268670169305807
5,4,J=0.65,sampling_jitter_fraction,0.05,1,pca_readout_recalibrated,0.0001,0.265192264455135
5,4,J=0.65,sampling_jitter_fraction,0.05,2,zero_shot,0.0001,0.268670169305807
5,4,J=0.65,sampling_jitter_fraction,0.05,2,pca_readout_recalibrated,0.0001,0.265192264455135
5,4,J=0.65,sampling_jitter_fraction,0.05,3,zero_shot,0.0001,0.268670169305807
5,4,J=0.65,sampling_jitter_fraction,0.05,3,pca_readout_recalibrated,0.0001,0.265192264455135
5,4,J=0.65,sampling_jitter_fraction,0.1,1,zero_shot,0.0001,0.277664894967982
5,4,J=0.65,sampling_jitter_fraction,0.1,1,pca_readout_recalibrated,0.0001,0.264609765509959
5,4,J=0.65,sampling_jitter_fraction,0.1,2,zero_shot,0.0001,0.277664894967982
5,4,J=0.65,sampling_jitter_fraction,0.1,2,pca_readout_recalibrated,0.0001,0.264609765509959
5,4,J=0.65,sampling_jitter_fraction,0.1,3,zero_shot,0.0001,0.277664894967982
5,4,J=0.65,sampling_jitter_fraction,0.1,3,pca_readout_recalibrated,0.0001,0.264609765509959
5,4,J=0.65,failed_modes,1,1,zero_shot,0.0001,5.56718095825779
5,4,J=0.65,failed_modes,1,1,pca_readout_recalibrated,0.0001,0.264728588606034
5,4,J=0.65,failed_modes,1,2,zero_shot,0.0001,8.33717180822481
5,4,J=0.65,failed_modes,1,2,pca_readout_recalibrated,0.0001,0.26940979792108
5,4,J=0.65,failed_modes,1,3,zero_shot,0.0001,9.90414082007611
5,4,J=0.65,failed_modes,1,3,pca_readout_recalibrated,0.0001,0.266377365058705
5,4,J=0.65,failed_modes,2,1,zero_shot,0.0001,14.5218672333448
5,4,J=0.65,failed_modes,2,1,pca_readout_recalibrated,0.0001,0.268630409288579
5,4,J=0.65,failed_modes,2,2,zero_shot,0.0001,10.3081900407677
5,4,J=0.65,failed_modes,2,2,pca_readout_recalibrated,0.0001,0.264294924506293
5,4,J=0.65,failed_modes,2,3,zero_shot,0.0001,15.0036958136266
5,4,J=0.65,failed_modes,2,3,pca_readout_recalibrated,0.0001,0.268708668988429
5,4,J=0.65,failed_modes,3,1,zero_shot,0.0001,13.2333541132974
5,4,J=0.65,failed_modes,3,1,pca_readout_recalibrated,0.0001,0.268112228222343
5,4,J=0.65,failed_modes,3,2,zero_shot,0.0001,15.182698870427
5,4,J=0.65,failed_modes,3,2,pca_readout_recalibrated,0.0001,0.265413544551211
5,4,J=0.65,failed_modes,3,3,zero_shot,0.0001,15.7177238468855
5,4,J=0.65,failed_modes,3,3,pca_readout_recalibrated,0.0001,0.267411155976367
6,1,J=0,clean,0,1,zero_shot,0.215443469003188,0.314893565032694
6,1,J=0,detector_snr_db,40,1,zero_shot,0.215443469003188,1.11905549349044
6,1,J=0,detector_snr_db,40,1,pca_readout_recalibrated,0.215443469003188,0.337679436640955
6,1,J=0,detector_snr_db,40,2,zero_shot,0.215443469003188,1.14826679707912
6,1,J=0,detector_snr_db,40,2,pca_readout_recalibrated,0.215443469003188,0.340694404578586
6,1,J=0,detector_snr_db,40,3,zero_shot,0.215443469003188,1.12406749452806
6,1,J=0,detector_snr_db,40,3,pca_readout_recalibrated,0.215443469003188,0.341362672631119
6,1,J=0,detector_snr_db,30,1,zero_shot,0.215443469003188,3.47644507072948
6,1,J=0,detector_snr_db,30,1,pca_readout_recalibrated,0.215443469003188,0.359921701831231
6,1,J=0,detector_snr_db,30,2,zero_shot,0.215443469003188,3.48133512973147
6,1,J=0,detector_snr_db,30,2,pca_readout_recalibrated,0.215443469003188,0.360028519527931
6,1,J=0,detector_snr_db,30,3,zero_shot,0.215443469003188,3.46968524595863
6,1,J=0,detector_snr_db,30,3,pca_readout_recalibrated,0.215443469003188,0.361859160665427
6,1,J=0,detector_snr_db,20,1,zero_shot,0.215443469003188,10.8007274726701
6,1,J=0,detector_snr_db,20,1,pca_readout_recalibrated,0.215443469003188,0.37106117237429
6,1,J=0,detector_snr_db,20,2,zero_shot,0.215443469003188,10.9035857586976
6,1,J=0,detector_snr_db,20,2,pca_readout_recalibrated,0.215443469003188,0.379603298251572
6,1,J=0,detector_snr_db,20,3,zero_shot,0.215443469003188,11.0642544833867
6,1,J=0,detector_snr_db,20,3,pca_readout_recalibrated,0.215443469003188,0.377788523636453
6,1,J=0,shot_noise_photons,100000,1,zero_shot,0.215443469003188,0.396350291363171
6,1,J=0,shot_noise_photons,100000,1,pca_readout_recalibrated,0.215443469003188,0.320442869143522
6,1,J=0,shot_noise_photons,100000,2,zero_shot,0.215443469003188,0.399641469242279
6,1,J=0,shot_noise_photons,100000,2,pca_readout_recalibrated,0.215443469003188,0.320345337031816
6,1,J=0,shot_noise_photons,100000,3,zero_shot,0.215443469003188,0.397916257156664
6,1,J=0,shot_noise_photons,100000,3,pca_readout_recalibrated,0.215443469003188,0.319798058099551
6,1,J=0,shot_noise_photons,10000,1,zero_shot,0.215443469003188,0.831645689027518
6,1,J=0,shot_noise_photons,10000,1,pca_readout_recalibrated,0.215443469003188,0.335257748250092
6,1,J=0,shot_noise_photons,10000,2,zero_shot,0.215443469003188,0.847057381233329
6,1,J=0,shot_noise_photons,10000,2,pca_readout_recalibrated,0.215443469003188,0.338101927269346
6,1,J=0,shot_noise_photons,10000,3,zero_shot,0.215443469003188,0.837549940901377
6,1,J=0,shot_noise_photons,10000,3,pca_readout_recalibrated,0.215443469003188,0.336476220072988
6,1,J=0,shot_noise_photons,1000,1,zero_shot,0.215443469003188,2.47370030098636
6,1,J=0,shot_noise_photons,1000,1,pca_readout_recalibrated,0.215443469003188,0.351921806387737
6,1,J=0,shot_noise_photons,1000,2,zero_shot,0.215443469003188,2.51108940490096
6,1,J=0,shot_noise_photons,1000,2,pca_readout_recalibrated,0.215443469003188,0.351473404276913
6,1,J=0,shot_noise_photons,1000,3,zero_shot,0.215443469003188,2.43421912139822
6,1,J=0,shot_noise_photons,1000,3,pca_readout_recalibrated,0.215443469003188,0.35096445102629
6,1,J=0,quantization_bits,12,1,zero_shot,0.215443469003188,0.342122012878199
6,1,J=0,quantization_bits,12,1,pca_readout_recalibrated,0.215443469003188,0.342561568322039
6,1,J=0,quantization_bits,12,2,zero_shot,0.215443469003188,0.342122012878199
6,1,J=0,quantization_bits,12,2,pca_readout_recalibrated,0.215443469003188,0.342561568322039
6,1,J=0,quantization_bits,12,3,zero_shot,0.215443469003188,0.342122012878199
6,1,J=0,quantization_bits,12,3,pca_readout_recalibrated,0.215443469003188,0.342561568322039
6,1,J=0,quantization_bits,8,1,zero_shot,0.215443469003188,0.345480303219657
6,1,J=0,quantization_bits,8,1,pca_readout_recalibrated,0.215443469003188,0.337733395280749
6,1,J=0,quantization_bits,8,2,zero_shot,0.215443469003188,0.345480303219657
6,1,J=0,quantization_bits,8,2,pca_readout_recalibrated,0.215443469003188,0.337733395280749
6,1,J=0,quantization_bits,8,3,zero_shot,0.215443469003188,0.345480303219657
6,1,J=0,quantization_bits,8,3,pca_readout_recalibrated,0.215443469003188,0.337733395280749
6,1,J=0,quantization_bits,6,1,zero_shot,0.215443469003188,0.392085663286031
6,1,J=0,quantization_bits,6,1,pca_readout_recalibrated,0.215443469003188,0.329526617953187
6,1,J=0,quantization_bits,6,2,zero_shot,0.215443469003188,0.392085663286031
6,1,J=0,quantization_bits,6,2,pca_readout_recalibrated,0.215443469003188,0.329526617953187
6,1,J=0,quantization_bits,6,3,zero_shot,0.215443469003188,0.392085663286031
6,1,J=0,quantization_bits,6,3,pca_readout_recalibrated,0.215443469003188,0.329526617953187
6,1,J=0,correlated_noise_fraction,0,1,zero_shot,0.215443469003188,3.57324807035127
6,1,J=0,correlated_noise_fraction,0,1,pca_readout_recalibrated,0.215443469003188,0.355732038703996
6,1,J=0,correlated_noise_fraction,0,2,zero_shot,0.215443469003188,3.51098745405829
6,1,J=0,correlated_noise_fraction,0,2,pca_readout_recalibrated,0.215443469003188,0.356762382298539
6,1,J=0,correlated_noise_fraction,0,3,zero_shot,0.215443469003188,3.50971271864081
6,1,J=0,correlated_noise_fraction,0,3,pca_readout_recalibrated,0.215443469003188,0.356741245949325
6,1,J=0,correlated_noise_fraction,0.5,1,zero_shot,0.215443469003188,7.1023516270975
6,1,J=0,correlated_noise_fraction,0.5,1,pca_readout_recalibrated,0.215443469003188,0.351413414472295
6,1,J=0,correlated_noise_fraction,0.5,2,zero_shot,0.215443469003188,7.1860688849962
6,1,J=0,correlated_noise_fraction,0.5,2,pca_readout_recalibrated,0.215443469003188,0.350522324667539
6,1,J=0,correlated_noise_fraction,0.5,3,zero_shot,0.215443469003188,7.0831467084134
6,1,J=0,correlated_noise_fraction,0.5,3,pca_readout_recalibrated,0.215443469003188,0.346036775160133
6,1,J=0,correlated_noise_fraction,0.9,1,zero_shot,0.215443469003188,9.08589673192388
6,1,J=0,correlated_noise_fraction,0.9,1,pca_readout_recalibrated,0.215443469003188,0.331838016469707
6,1,J=0,correlated_noise_fraction,0.9,2,zero_shot,0.215443469003188,8.975163461319
6,1,J=0,correlated_noise_fraction,0.9,2,pca_readout_recalibrated,0.215443469003188,0.32934137029611
6,1,J=0,correlated_noise_fraction,0.9,3,zero_shot,0.215443469003188,9.10622169122801
6,1,J=0,correlated_noise_fraction,0.9,3,pca_readout_recalibrated,0.215443469003188,0.332409836218898
6,1,J=0,retained_channel_fraction,0.75,1,zero_shot,0.215443469003188,2.32109006725924
6,1,J=0,retained_channel_fraction,0.75,1,pca_readout_recalibrated,0.215443469003188,0.31575810715146
6,1,J=0,retained_channel_fraction,0.75,2,zero_shot,0.215443469003188,2.30482900457055
6,1,J=0,retained_channel_fraction,0.75,2,pca_readout_recalibrated,0.215443469003188,0.314765942850935
6,1,J=0,retained_channel_fraction,0.75,3,zero_shot,0.215443469003188,3.0425033909488
6,1,J=0,retained_channel_fraction,0.75,3,pca_readout_recalibrated,0.215443469003188,0.316066614683469
6,1,J=0,retained_channel_fraction,0.5,1,zero_shot,0.215443469003188,3.10680501316641
6,1,J=0,retained_channel_fraction,0.5,1,pca_readout_recalibrated,0.215443469003188,0.31500711982843
6,1,J=0,retained_channel_fraction,0.5,2,zero_shot,0.215443469003188,2.88161600181685
6,1,J=0,retained_channel_fraction,0.5,2,pca_readout_recalibrated,0.215443469003188,0.315943975075221
6,1,J=0,retained_channel_fraction,0.5,3,zero_shot,0.215443469003188,2.76198456211839
6,1,J=0,retained_channel_fraction,0.5,3,pca_readout_recalibrated,0.215443469003188,0.314847361725076
6,1,J=0,retained_channel_fraction,0.25,1,zero_shot,0.215443469003188,1.590833282828
6,1,J=0,retained_channel_fraction,0.25,1,pca_readout_recalibrated,0.215443469003188,0.311938099492667
6,1,J=0,retained_channel_fraction,0.25,2,zero_shot,0.215443469003188,1.5828039123733
6,1,J=0,retained_channel_fraction,0.25,2,pca_readout_recalibrated,0.215443469003188,0.317022835438239
6,1,J=0,retained_channel_fraction,0.25,3,zero_shot,0.215443469003188,2.53295586181296
6,1,J=0,retained_channel_fraction,0.25,3,pca_readout_recalibrated,0.215443469003188,0.315075353539574
6,1,J=0,gain_mismatch_sigma,0.01,1,zero_shot,0.215443469003188,0.98431031221979
6,1,J=0,gain_mismatch_sigma,0.01,1,pca_readout_recalibrated,0.215443469003188,0.314893565032715
6,1,J=0,gain_mismatch_sigma,0.01,2,zero_shot,0.215443469003188,2.09136452622982
6,1,J=0,gain_mismatch_sigma,0.01,2,pca_readout_recalibrated,0.215443469003188,0.314893565032723
6,1,J=0,gain_mismatch_sigma,0.01,3,zero_shot,0.215443469003188,1.33936295416927
6,1,J=0,gain_mismatch_sigma,0.01,3,pca_readout_recalibrated,0.215443469003188,0.314893565032693
6,1,J=0,gain_mismatch_sigma,0.05,1,zero_shot,0.215443469003188,17.9789518781055
6,1,J=0,gain_mismatch_sigma,0.05,1,pca_readout_recalibrated,0.215443469003188,0.314893565032683
6,1,J=0,gain_mismatch_sigma,0.05,2,zero_shot,0.215443469003188,9.21768156316374
6,1,J=0,gain_mismatch_sigma,0.05,2,pca_readout_recalibrated,0.215443469003188,0.314893565032707
6,1,J=0,gain_mismatch_sigma,0.05,3,zero_shot,0.215443469003188,12.9286927415164
6,1,J=0,gain_mismatch_sigma,0.05,3,pca_readout_recalibrated,0.215443469003188,0.314893565032693
6,1,J=0,gain_mismatch_sigma,0.1,1,zero_shot,0.215443469003188,25.5357195499081
6,1,J=0,gain_mismatch_sigma,0.1,1,pca_readout_recalibrated,0.215443469003188,0.314893565032747
6,1,J=0,gain_mismatch_sigma,0.1,2,zero_shot,0.215443469003188,12.8741469720571
6,1,J=0,gain_mismatch_sigma,0.1,2,pca_readout_recalibrated,0.215443469003188,0.314893565032628
6,1,J=0,gain_mismatch_sigma,0.1,3,zero_shot,0.215443469003188,10.7182544087141
6,1,J=0,gain_mismatch_sigma,0.1,3,pca_readout_recalibrated,0.215443469003188,0.31489356503265
6,1,J=0,sampling_jitter_fraction,0.01,1,zero_shot,0.215443469003188,0.315073096423077
6,1,J=0,sampling_jitter_fraction,0.01,1,pca_readout_recalibrated,0.215443469003188,0.314925414172258
6,1,J=0,sampling_jitter_fraction,0.01,2,zero_shot,0.215443469003188,0.315073096423077
6,1,J=0,sampling_jitter_fraction,0.01,2,pca_readout_recalibrated,0.215443469003188,0.314925414172258
6,1,J=0,sampling_jitter_fraction,0.01,3,zero_shot,0.215443469003188,0.315073096423077
6,1,J=0,sampling_jitter_fraction,0.01,3,pca_readout_recalibrated,0.215443469003188,0.314925414172258
6,1,J=0,sampling_jitter_fraction,0.05,1,zero_shot,0.215443469003188,0.317792977766682
6,1,J=0,sampling_jitter_fraction,0.05,1,pca_readout_recalibrated,0.215443469003188,0.315056173710592
6,1,J=0,sampling_jitter_fraction,0.05,2,zero_shot,0.215443469003188,0.317792977766682
6,1,J=0,sampling_jitter_fraction,0.05,2,pca_readout_recalibrated,0.215443469003188,0.315056173710592
6,1,J=0,sampling_jitter_fraction,0.05,3,zero_shot,0.215443469003188,0.317792977766682
6,1,J=0,sampling_jitter_fraction,0.05,3,pca_readout_recalibrated,0.215443469003188,0.315056173710592
6,1,J=0,sampling_jitter_fraction,0.1,1,zero_shot,0.215443469003188,0.325575044806634
6,1,J=0,sampling_jitter_fraction,0.1,1,pca_readout_recalibrated,0.215443469003188,0.315231701275722
6,1,J=0,sampling_jitter_fraction,0.1,2,zero_shot,0.215443469003188,0.325575044806634
6,1,J=0,sampling_jitter_fraction,0.1,2,pca_readout_recalibrated,0.215443469003188,0.315231701275722
6,1,J=0,sampling_jitter_fraction,0.1,3,zero_shot,0.215443469003188,0.325575044806634
6,1,J=0,sampling_jitter_fraction,0.1,3,pca_readout_recalibrated,0.215443469003188,0.315231701275722
6,1,J=0,failed_modes,1,1,zero_shot,0.215443469003188,0.817187532567097
6,1,J=0,failed_modes,1,1,pca_readout_recalibrated,0.215443469003188,0.311389772606396
6,1,J=0,failed_modes,1,2,zero_shot,0.215443469003188,1.1076884091593
6,1,J=0,failed_modes,1,2,pca_readout_recalibrated,0.215443469003188,0.31556527686716
6,1,J=0,failed_modes,1,3,zero_shot,0.215443469003188,0.976521961820826
6,1,J=0,failed_modes,1,3,pca_readout_recalibrated,0.215443469003188,0.315084396920443
6,1,J=0,failed_modes,2,1,zero_shot,0.215443469003188,3.63633689005567
6,1,J=0,failed_modes,2,1,pca_readout_recalibrated,0.215443469003188,0.320747546346649
6,1,J=0,failed_modes,2,2,zero_shot,0.215443469003188,1.14917169398333
6,1,J=0,failed_modes,2,2,pca_readout_recalibrated,0.215443469003188,0.315548573889688
6,1,J=0,failed_modes,2,3,zero_shot,0.215443469003188,0.873264151436557
6,1,J=0,failed_modes,2,3,pca_readout_recalibrated,0.215443469003188,0.303041810133284
6,1,J=0,failed_modes,3,1,zero_shot,0.215443469003188,2.46205054148825
6,1,J=0,failed_modes,3,1,pca_readout_recalibrated,0.215443469003188,0.316263447229873
6,1,J=0,failed_modes,3,2,zero_shot,0.215443469003188,0.494030756732791
6,1,J=0,failed_modes,3,2,pca_readout_recalibrated,0.215443469003188,0.30291197622996
6,1,J=0,failed_modes,3,3,zero_shot,0.215443469003188,0.732614653731481
6,1,J=0,failed_modes,3,3,pca_readout_recalibrated,0.215443469003188,0.30218712048928
6,4,J=0.65,clean,0,1,zero_shot,0.001,0.268735271438097
6,4,J=0.65,detector_snr_db,40,1,zero_shot,0.001,2.16164760095838
6,4,J=0.65,detector_snr_db,40,1,pca_readout_recalibrated,0.001,0.346123298743312
6,4,J=0.65,detector_snr_db,40,2,zero_shot,0.001,2.14452397098996
6,4,J=0.65,detector_snr_db,40,2,pca_readout_recalibrated,0.001,0.34193312495902
6,4,J=0.65,detector_snr_db,40,3,zero_shot,0.001,2.13764088500992
6,4,J=0.65,detector_snr_db,40,3,pca_readout_recalibrated,0.001,0.343972434298512
6,4,J=0.65,detector_snr_db,30,1,zero_shot,0.001,6.78807501539998
6,4,J=0.65,detector_snr_db,30,1,pca_readout_recalibrated,0.001,0.363341021858294
6,4,J=0.65,detector_snr_db,30,2,zero_shot,0.001,6.72673387620745
6,4,J=0.65,detector_snr_db,30,2,pca_readout_recalibrated,0.001,0.360446265163176
6,4,J=0.65,detector_snr_db,30,3,zero_shot,0.001,6.79838525406968
6,4,J=0.65,detector_snr_db,30,3,pca_readout_recalibrated,0.001,0.359094541141349
6,4,J=0.65,detector_snr_db,20,1,zero_shot,0.001,21.0298608536522
6,4,J=0.65,detector_snr_db,20,1,pca_readout_recalibrated,0.001,0.385660114429724
6,4,J=0.65,detector_snr_db,20,2,zero_shot,0.001,21.5009945298385
6,4,J=0.65,detector_snr_db,20,2,pca_readout_recalibrated,0.001,0.377728609608509
6,4,J=0.65,detector_snr_db,20,3,zero_shot,0.001,21.7925489300975
6,4,J=0.65,detector_snr_db,20,3,pca_readout_recalibrated,0.001,0.382764872379821
6,4,J=0.65,shot_noise_photons,100000,1,zero_shot,0.001,0.550756920951043
6,4,J=0.65,shot_noise_photons,100000,1,pca_readout_recalibrated,0.001,0.301548023835328
6,4,J=0.65,shot_noise_photons,100000,2,zero_shot,0.001,0.544508643717727
6,4,J=0.65,shot_noise_photons,100000,2,pca_readout_recalibrated,0.001,0.302609585232472
6,4,J=0.65,shot_noise_photons,100000,3,zero_shot,0.001,0.547703856225954
6,4,J=0.65,shot_noise_photons,100000,3,pca_readout_recalibrated,0.001,0.300968808110322
6,4,J=0.65,shot_noise_photons,10000,1,zero_shot,0.001,1.55558641418288
6,4,J=0.65,shot_noise_photons,10000,1,pca_readout_recalibrated,0.001,0.33595035777401
6,4,J=0.65,shot_noise_photons,10000,2,zero_shot,0.001,1.53603954058941
6,4,J=0.65,shot_noise_photons,10000,2,pca_readout_recalibrated,0.001,0.336426374291147
6,4,J=0.65,shot_noise_photons,10000,3,zero_shot,0.001,1.53020195531364
6,4,J=0.65,shot_noise_photons,10000,3,pca_readout_recalibrated,0.001,0.330290074426758
6,4,J=0.65,shot_noise_photons,1000,1,zero_shot,0.001,4.69358137628954
6,4,J=0.65,shot_noise_photons,1000,1,pca_readout_recalibrated,0.001,0.358793602222176
6,4,J=0.65,shot_noise_photons,1000,2,zero_shot,0.001,4.70445669112827
6,4,J=0.65,shot_noise_photons,1000,2,pca_readout_recalibrated,0.001,0.364289694625625
6,4,J=0.65,shot_noise_photons,1000,3,zero_shot,0.001,4.74282741895176
6,4,J=0.65,shot_noise_photons,1000,3,pca_readout_recalibrated,0.001,0.357786097070855
6,4,J=0.65,quantization_bits,12,1,zero_shot,0.001,0.277393003632649
6,4,J=0.65,quantization_bits,12,1,pca_readout_recalibrated,0.001,0.277189357753447
6,4,J=0.65,quantization_bits,12,2,zero_shot,0.001,0.277393003632649
6,4,J=0.65,quantization_bits,12,2,pca_readout_recalibrated,0.001,0.277189357753447
6,4,J=0.65,quantization_bits,12,3,zero_shot,0.001,0.277393003632649
6,4,J=0.65,quantization_bits,12,3,pca_readout_recalibrated,0.001,0.277189357753447
6,4,J=0.65,quantization_bits,8,1,zero_shot,0.001,0.293505566008005
6,4,J=0.65,quantization_bits,8,1,pca_readout_recalibrated,0.001,0.279411313729356
6,4,J=0.65,quantization_bits,8,2,zero_shot,0.001,0.293505566008005
6,4,J=0.65,quantization_bits,8,2,pca_readout_recalibrated,0.001,0.279411313729356
6,4,J=0.65,quantization_bits,8,3,zero_shot,0.001,0.293505566008005
6,4,J=0.65,quantization_bits,8,3,pca_readout_recalibrated,0.001,0.279411313729356
6,4,J=0.65,quantization_bits,6,1,zero_shot,0.001,0.499766965266439
6,4,J=0.65,quantization_bits,6,1,pca_readout_recalibrated,0.001,0.308141359330781
6,4,J=0.65,quantization_bits,6,2,zero_shot,0.001,0.499766965266439
6,4,J=0.65,quantization_bits,6,2,pca_readout_recalibrated,0.001,0.308141359330781
6,4,J=0.65,quantization_bits,6,3,zero_shot,0.001,0.499766965266439
6,4,J=0.65,quantization_bits,6,3,pca_readout_recalibrated,0.001,0.308141359330781
6,4,J=0.65,correlated_noise_fraction,0,1,zero_shot,0.001,6.76913567782892
6,4,J=0.65,correlated_noise_fraction,0,1,pca_readout_recalibrated,0.001,0.364607048667998
6,4,J=0.65,correlated_noise_fraction,0,2,zero_shot,0.001,6.58795175034363
6,4,J=0.65,correlated_noise_fraction,0,2,pca_readout_recalibrated,0.001,0.364317630407478
6,4,J=0.65,correlated_noise_fraction,0,3,zero_shot,0.001,6.66876158157341
6,4,J=0.65,correlated_noise_fraction,0,3,pca_readout_recalibrated,0.001,0.36737152913392
6,4,J=0.65,correlated_noise_fraction,0.5,1,zero_shot,0.001,10.4957303910349
6,4,J=0.65,correlated_noise_fraction,0.5,1,pca_readout_recalibrated,0.001,0.357336138537302
6,4,J=0.65,correlated_noise_fraction,0.5,2,zero_shot,0.001,10.7407071967608
6,4,J=0.65,correlated_noise_fraction,0.5,2,pca_readout_recalibrated,0.001,0.357046431213476
6,4,J=0.65,correlated_noise_fraction,0.5,3,zero_shot,0.001,10.9851694889275
6,4,J=0.65,correlated_noise_fraction,0.5,3,pca_readout_recalibrated,0.001,0.363476795403769
6,4,J=0.65,correlated_noise_fraction,0.9,1,zero_shot,0.001,13.040128191347
6,4,J=0.65,correlated_noise_fraction,0.9,1,pca_readout_recalibrated,0.001,0.343901452137277
6,4,J=0.65,correlated_noise_fraction,0.9,2,zero_shot,0.001,13.0730747683197
6,4,J=0.65,correlated_noise_fraction,0.9,2,pca_readout_recalibrated,0.001,0.334773125728074
6,4,J=0.65,correlated_noise_fraction,0.9,3,zero_shot,0.001,13.2053493225369
6,4,J=0.65,correlated_noise_fraction,0.9,3,pca_readout_recalibrated,0.001,0.341549885987194
6,4,J=0.65,retained_channel_fraction,0.75,1,zero_shot,0.001,4.95660747400525
6,4,J=0.65,retained_channel_fraction,0.75,1,pca_readout_recalibrated,0.001,0.26820064929502
6,4,J=0.65,retained_channel_fraction,0.75,2,zero_shot,0.001,3.53375421849018
6,4,J=0.65,retained_channel_fraction,0.75,2,pca_readout_recalibrated,0.001,0.26945122292258
6,4,J=0.65,retained_channel_fraction,0.75,3,zero_shot,0.001,4.13013476118498
6,4,J=0.65,retained_channel_fraction,0.75,3,pca_readout_recalibrated,0.001,0.268950707144461
6,4,J=0.65,retained_channel_fraction,0.5,1,zero_shot,0.001,6.0757358777932
6,4,J=0.65,retained_channel_fraction,0.5,1,pca_readout_recalibrated,0.001,0.268358314265939
6,4,J=0.65,retained_channel_fraction,0.5,2,zero_shot,0.001,4.43286549007668
6,4,J=0.65,retained_channel_fraction,0.5,2,pca_readout_recalibrated,0.001,0.271550636941033
6,4,J=0.65,retained_channel_fraction,0.5,3,zero_shot,0.001,3.79073223289639
6,4,J=0.65,retained_channel_fraction,0.5,3,pca_readout_recalibrated,0.001,0.276843671750164
6,4,J=0.65,retained_channel_fraction,0.25,1,zero_shot,0.001,5.86467402452469
6,4,J=0.65,retained_channel_fraction,0.25,1,pca_readout_recalibrated,0.001,0.273133606688582
6,4,J=0.65,retained_channel_fraction,0.25,2,zero_shot,0.001,3.75236895269295
6,4,J=0.65,retained_channel_fraction,0.25,2,pca_readout_recalibrated,0.001,0.274605923166325
6,4,J=0.65,retained_channel_fraction,0.25,3,zero_shot,0.001,3.8904648620926
6,4,J=0.65,retained_channel_fraction,0.25,3,pca_readout_recalibrated,0.001,0.26649772280595
6,4,J=0.65,gain_mismatch_sigma,0.01,1,zero_shot,0.001,2.26866924651962
6,4,J=0.65,gain_mismatch_sigma,0.01,1,pca_readout_recalibrated,0.001,0.268735271438854
6,4,J=0.65,gain_mismatch_sigma,0.01,2,zero_shot,0.001,0.76778312787413
6,4,J=0.65,gain_mismatch_sigma,0.01,2,pca_readout_recalibrated,0.001,0.268735271438782
6,4,J=0.65,gain_mismatch_sigma,0.01,3,zero_shot,0.001,0.381805337410206
