seedIndex,conditionIndex,condition,capacityType,lagA,lagB,capacity
1,3,"J=.65, heterogeneous G, detuning",linear,17,0,0.480913308239549
1,3,"J=.65, heterogeneous G, detuning",linear,18,0,0.471158913946838
1,3,"J=.65, heterogeneous G, detuning",linear,19,0,0.473089422373058
1,3,"J=.65, heterogeneous G, detuning",linear,20,0,0.469911627508324
1,3,"J=.65, heterogeneous G, detuning",quadratic,1,1,0
1,3,"J=.65, heterogeneous G, detuning",quadratic,2,2,0
1,3,"J=.65, heterogeneous G, detuning",quadratic,3,3,0
1,3,"J=.65, heterogeneous G, detuning",quadratic,4,4,0
1,3,"J=.65, heterogeneous G, detuning",quadratic,5,5,0
1,3,"J=.65, heterogeneous G, detuning",quadratic,6,6,0
1,3,"J=.65, heterogeneous G, detuning",quadratic,7,7,0
1,3,"J=.65, heterogeneous G, detuning",quadratic,8,8,0
1,3,"J=.65, heterogeneous G, detuning",quadratic,9,9,0
1,3,"J=.65, heterogeneous G, detuning",quadratic,10,10,0
1,3,"J=.65, heterogeneous G, detuning",cross_product,1,2,0
1,3,"J=.65, heterogeneous G, detuning",cross_product,1,3,0
1,3,"J=.65, heterogeneous G, detuning",cross_product,1,4,0
1,3,"J=.65, heterogeneous G, detuning",cross_product,1,5,0
1,3,"J=.65, heterogeneous G, detuning",cross_product,1,6,0
1,3,"J=.65, heterogeneous G, detuning",cross_product,1,7,0.000174924260934239
1,3,"J=.65, heterogeneous G, detuning",cross_product,1,8,0
1,3,"J=.65, heterogeneous G, detuning",cross_product,1,9,0
1,3,"J=.65, heterogeneous G, detuning",cross_product,1,10,0
1,3,"J=.65, heterogeneous G, detuning",cross_product,2,3,0
1,3,"J=.65, heterogeneous G, detuning",cross_product,2,4,0
1,3,"J=.65, heterogeneous G, detuning",cross_product,2,5,0
1,3,"J=.65, heterogeneous G, detuning",cross_product,2,6,0
1,3,"J=.65, heterogeneous G, detuning",cross_product,2,7,0
1,3,"J=.65, heterogeneous G, detuning",cross_product,2,8,0.000801485873333285
1,3,"J=.65, heterogeneous G, detuning",cross_product,2,9,0.00018494493661636
1,3,"J=.65, heterogeneous G, detuning",cross_product,2,10,0.000513422800345831
1,3,"J=.65, heterogeneous G, detuning",cross_product,3,4,0
1,3,"J=.65, heterogeneous G, detuning",cross_product,3,5,0
1,3,"J=.65, heterogeneous G, detuning",cross_product,3,6,0
1,3,"J=.65, heterogeneous G, detuning",cross_product,3,7,0
1,3,"J=.65, heterogeneous G, detuning",cross_product,3,8,0
1,3,"J=.65, heterogeneous G, detuning",cross_product,3,9,0.00148483539509714
1,3,"J=.65, heterogeneous G, detuning",cross_product,3,10,0.00109784242467059
1,3,"J=.65, heterogeneous G, detuning",cross_product,4,5,0
1,3,"J=.65, heterogeneous G, detuning",cross_product,4,6,0
1,3,"J=.65, heterogeneous G, detuning",cross_product,4,7,0
1,3,"J=.65, heterogeneous G, detuning",cross_product,4,8,0
1,3,"J=.65, heterogeneous G, detuning",cross_product,4,9,0
1,3,"J=.65, heterogeneous G, detuning",cross_product,4,10,0.000533774411390353
1,3,"J=.65, heterogeneous G, detuning",cross_product,5,6,0
1,3,"J=.65, heterogeneous G, detuning",cross_product,5,7,0
1,3,"J=.65, heterogeneous G, detuning",cross_product,5,8,0
1,3,"J=.65, heterogeneous G, detuning",cross_product,5,9,0
1,3,"J=.65, heterogeneous G, detuning",cross_product,5,10,0
1,3,"J=.65, heterogeneous G, detuning",cross_product,6,7,0
1,3,"J=.65, heterogeneous G, detuning",cross_product,6,8,0
1,3,"J=.65, heterogeneous G, detuning",cross_product,6,9,0
1,3,"J=.65, heterogeneous G, detuning",cross_product,6,10,0
1,3,"J=.65, heterogeneous G, detuning",cross_product,7,8,0
1,3,"J=.65, heterogeneous G, detuning",cross_product,7,9,0
1,3,"J=.65, heterogeneous G, detuning",cross_product,7,10,0
1,3,"J=.65, heterogeneous G, detuning",cross_product,8,9,0
1,3,"J=.65, heterogeneous G, detuning",cross_product,8,10,0
1,3,"J=.65, heterogeneous G, detuning",cross_product,9,10,0
2,3,"J=.65, heterogeneous G, detuning",linear,1,0,0.874987910161271
2,3,"J=.65, heterogeneous G, detuning",linear,2,0,0.63376364457607
2,3,"J=.65, heterogeneous G, detuning",linear,3,0,0.573030428901898
2,3,"J=.65, heterogeneous G, detuning",linear,4,0,0.566927395646255
2,3,"J=.65, heterogeneous G, detuning",linear,5,0,0.533527921043491
2,3,"J=.65, heterogeneous G, detuning",linear,6,0,0.541817546904797
2,3,"J=.65, heterogeneous G, detuning",linear,7,0,0.535324724338551
2,3,"J=.65, heterogeneous G, detuning",linear,8,0,0.540520353490743
2,3,"J=.65, heterogeneous G, detuning",linear,9,0,0.527477616441343
2,3,"J=.65, heterogeneous G, detuning",linear,10,0,0.525071733107611
2,3,"J=.65, heterogeneous G, detuning",linear,11,0,0.524143243964313
2,3,"J=.65, heterogeneous G, detuning",linear,12,0,0.52546965129266
2,3,"J=.65, heterogeneous G, detuning",linear,13,0,0.523782589097059
2,3,"J=.65, heterogeneous G, detuning",linear,14,0,0.517905951261125
2,3,"J=.65, heterogeneous G, detuning",linear,15,0,0.513870698975099
2,3,"J=.65, heterogeneous G, detuning",linear,16,0,0.496919118803764
2,3,"J=.65, heterogeneous G, detuning",linear,17,0,0.495069202751974
2,3,"J=.65, heterogeneous G, detuning",linear,18,0,0.488025503267376
2,3,"J=.65, heterogeneous G, detuning",linear,19,0,0.48998586041248
2,3,"J=.65, heterogeneous G, detuning",linear,20,0,0.476745864176247
2,3,"J=.65, heterogeneous G, detuning",quadratic,1,1,3.14402764333144e-05
2,3,"J=.65, heterogeneous G, detuning",quadratic,2,2,0
2,3,"J=.65, heterogeneous G, detuning",quadratic,3,3,0
2,3,"J=.65, heterogeneous G, detuning",quadratic,4,4,0
2,3,"J=.65, heterogeneous G, detuning",quadratic,5,5,0
2,3,"J=.65, heterogeneous G, detuning",quadratic,6,6,0
2,3,"J=.65, heterogeneous G, detuning",quadratic,7,7,0
2,3,"J=.65, heterogeneous G, detuning",quadratic,8,8,0
2,3,"J=.65, heterogeneous G, detuning",quadratic,9,9,0
2,3,"J=.65, heterogeneous G, detuning",quadratic,10,10,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,1,2,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,1,3,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,1,4,7.60926753975433e-05
2,3,"J=.65, heterogeneous G, detuning",cross_product,1,5,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,1,6,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,1,7,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,1,8,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,1,9,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,1,10,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,2,3,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,2,4,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,2,5,0.000114549484724114
2,3,"J=.65, heterogeneous G, detuning",cross_product,2,6,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,2,7,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,2,8,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,2,9,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,2,10,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,3,4,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,3,5,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,3,6,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,3,7,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,3,8,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,3,9,0.000679839152142425
2,3,"J=.65, heterogeneous G, detuning",cross_product,3,10,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,4,5,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,4,6,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,4,7,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,4,8,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,4,9,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,4,10,0.000267127360852881
2,3,"J=.65, heterogeneous G, detuning",cross_product,5,6,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,5,7,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,5,8,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,5,9,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,5,10,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,6,7,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,6,8,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,6,9,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,6,10,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,7,8,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,7,9,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,7,10,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,8,9,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,8,10,0
2,3,"J=.65, heterogeneous G, detuning",cross_product,9,10,0
3,3,"J=.65, heterogeneous G, detuning",linear,1,0,0.796544535390352
3,3,"J=.65, heterogeneous G, detuning",linear,2,0,0.598890239370933
3,3,"J=.65, heterogeneous G, detuning",linear,3,0,0.580703734248739
3,3,"J=.65, heterogeneous G, detuning",linear,4,0,0.563680527111985
3,3,"J=.65, heterogeneous G, detuning",linear,5,0,0.553253182195281
3,3,"J=.65, heterogeneous G, detuning",linear,6,0,0.552497370582792
3,3,"J=.65, heterogeneous G, detuning",linear,7,0,0.548565979202672
3,3,"J=.65, heterogeneous G, detuning",linear,8,0,0.542791765313545
3,3,"J=.65, heterogeneous G, detuning",linear,9,0,0.538731418506575
3,3,"J=.65, heterogeneous G, detuning",linear,10,0,0.525477926919935
3,3,"J=.65, heterogeneous G, detuning",linear,11,0,0.523310004975856
3,3,"J=.65, heterogeneous G, detuning",linear,12,0,0.504542977447527
3,3,"J=.65, heterogeneous G, detuning",linear,13,0,0.503601590685685
3,3,"J=.65, heterogeneous G, detuning",linear,14,0,0.493949689428809
3,3,"J=.65, heterogeneous G, detuning",linear,15,0,0.485587368405926
3,3,"J=.65, heterogeneous G, detuning",linear,16,0,0.477121269559871
3,3,"J=.65, heterogeneous G, detuning",linear,17,0,0.472573187649078
3,3,"J=.65, heterogeneous G, detuning",linear,18,0,0.470220254167683
3,3,"J=.65, heterogeneous G, detuning",linear,19,0,0.459977950595629
3,3,"J=.65, heterogeneous G, detuning",linear,20,0,0.461341669615429
3,3,"J=.65, heterogeneous G, detuning",quadratic,1,1,0.00615470643347482
3,3,"J=.65, heterogeneous G, detuning",quadratic,2,2,0.00706129721093374
3,3,"J=.65, heterogeneous G, detuning",quadratic,3,3,0.00733571537039546
3,3,"J=.65, heterogeneous G, detuning",quadratic,4,4,0.00610871771302535
3,3,"J=.65, heterogeneous G, detuning",quadratic,5,5,0.00330462491981531
3,3,"J=.65, heterogeneous G, detuning",quadratic,6,6,0.00136602776317585
3,3,"J=.65, heterogeneous G, detuning",quadratic,7,7,0.0012514410269322
3,3,"J=.65, heterogeneous G, detuning",quadratic,8,8,0.00106707485556978
3,3,"J=.65, heterogeneous G, detuning",quadratic,9,9,0.000941995677920082
3,3,"J=.65, heterogeneous G, detuning",quadratic,10,10,0.00126549106954299
3,3,"J=.65, heterogeneous G, detuning",cross_product,1,2,0.010150984941114
3,3,"J=.65, heterogeneous G, detuning",cross_product,1,3,0.00383984365934509
3,3,"J=.65, heterogeneous G, detuning",cross_product,1,4,0
3,3,"J=.65, heterogeneous G, detuning",cross_product,1,5,0.00206377495998611
3,3,"J=.65, heterogeneous G, detuning",cross_product,1,6,0.00140433364890791
3,3,"J=.65, heterogeneous G, detuning",cross_product,1,7,0
3,3,"J=.65, heterogeneous G, detuning",cross_product,1,8,0
3,3,"J=.65, heterogeneous G, detuning",cross_product,1,9,0
3,3,"J=.65, heterogeneous G, detuning",cross_product,1,10,0
3,3,"J=.65, heterogeneous G, detuning",cross_product,2,3,0.0119003993931764
3,3,"J=.65, heterogeneous G, detuning",cross_product,2,4,0.00513100273520162
3,3,"J=.65, heterogeneous G, detuning",cross_product,2,5,0
3,3,"J=.65, heterogeneous G, detuning",cross_product,2,6,0.00225039921733716
3,3,"J=.65, heterogeneous G, detuning",cross_product,2,7,0.00135106551328745
3,3,"J=.65, heterogeneous G, detuning",cross_product,2,8,0
3,3,"J=.65, heterogeneous G, detuning",cross_product,2,9,0
3,3,"J=.65, heterogeneous G, detuning",cross_product,2,10,0
3,3,"J=.65, heterogeneous G, detuning",cross_product,3,4,0.0131003005585042
3,3,"J=.65, heterogeneous G, detuning",cross_product,3,5,0.00584105172580662
3,3,"J=.65, heterogeneous G, detuning",cross_product,3,6,0
3,3,"J=.65, heterogeneous G, detuning",cross_product,3,7,0.00264112381942905
3,3,"J=.65, heterogeneous G, detuning",cross_product,3,8,0.0012117537655294
3,3,"J=.65, heterogeneous G, detuning",cross_product,3,9,0
3,3,"J=.65, heterogeneous G, detuning",cross_product,3,10,0
3,3,"J=.65, heterogeneous G, detuning",cross_product,4,5,0.0134693876300335
3,3,"J=.65, heterogeneous G, detuning",cross_product,4,6,0.00716127394096366
3,3,"J=.65, heterogeneous G, detuning",cross_product,4,7,0
3,3,"J=.65, heterogeneous G, detuning",cross_product,4,8,0.00174486873235957
3,3,"J=.65, heterogeneous G, detuning",cross_product,4,9,0.00111031989754828
3,3,"J=.65, heterogeneous G, detuning",cross_product,4,10,0
3,3,"J=.65, heterogeneous G, detuning",cross_product,5,6,0.0127643655452441
3,3,"J=.65, heterogeneous G, detuning",cross_product,5,7,0.00555731843076213
3,3,"J=.65, heterogeneous G, detuning",cross_product,5,8,0
3,3,"J=.65, heterogeneous G, detuning",cross_product,5,9,0.00186505724756403
3,3,"J=.65, heterogeneous G, detuning",cross_product,5,10,0.00182826754742238
3,3,"J=.65, heterogeneous G, detuning",cross_product,6,7,0.010963444530022
3,3,"J=.65, heterogeneous G, detuning",cross_product,6,8,0.00186762427127118
3,3,"J=.65, heterogeneous G, detuning",cross_product,6,9,0
3,3,"J=.65, heterogeneous G, detuning",cross_product,6,10,0.00186004440308496
3,3,"J=.65, heterogeneous G, detuning",cross_product,7,8,0.00890991539611319
3,3,"J=.65, heterogeneous G, detuning",cross_product,7,9,0.00154583412303688
3,3,"J=.65, heterogeneous G, detuning",cross_product,7,10,0
3,3,"J=.65, heterogeneous G, detuning",cross_product,8,9,0.00680839205792905
3,3,"J=.65, heterogeneous G, detuning",cross_product,8,10,0.00229118993731525
3,3,"J=.65, heterogeneous G, detuning",cross_product,9,10,0.0056601187155686
4,3,"J=.65, heterogeneous G, detuning",linear,1,0,0.743943105381753
4,3,"J=.65, heterogeneous G, detuning",linear,2,0,0.583345169316333
4,3,"J=.65, heterogeneous G, detuning",linear,3,0,0.586715970106718
4,3,"J=.65, heterogeneous G, detuning",linear,4,0,0.552025240532233
4,3,"J=.65, heterogeneous G, detuning",linear,5,0,0.553153783076983
4,3,"J=.65, heterogeneous G, detuning",linear,6,0,0.549310452077287
4,3,"J=.65, heterogeneous G, detuning",linear,7,0,0.548402942777045
4,3,"J=.65, heterogeneous G, detuning",linear,8,0,0.546398716108649
4,3,"J=.65, heterogeneous G, detuning",linear,9,0,0.542765283068539
4,3,"J=.65, heterogeneous G, detuning",linear,10,0,0.539305673026429
4,3,"J=.65, heterogeneous G, detuning",linear,11,0,0.536434617333104
4,3,"J=.65, heterogeneous G, detuning",linear,12,0,0.535318991079633
4,3,"J=.65, heterogeneous G, detuning",linear,13,0,0.530264593532111
4,3,"J=.65, heterogeneous G, detuning",linear,14,0,0.524957784470433
4,3,"J=.65, heterogeneous G, detuning",linear,15,0,0.510493754936419
4,3,"J=.65, heterogeneous G, detuning",linear,16,0,0.494362731372874
4,3,"J=.65, heterogeneous G, detuning",linear,17,0,0.490312376723904
4,3,"J=.65, heterogeneous G, detuning",linear,18,0,0.471173555394865
4,3,"J=.65, heterogeneous G, detuning",linear,19,0,0.474471127394162
4,3,"J=.65, heterogeneous G, detuning",linear,20,0,0.447456185329712
4,3,"J=.65, heterogeneous G, detuning",quadratic,1,1,0
4,3,"J=.65, heterogeneous G, detuning",quadratic,2,2,0.000448904532807659
4,3,"J=.65, heterogeneous G, detuning",quadratic,3,3,0.00238700197676089
4,3,"J=.65, heterogeneous G, detuning",quadratic,4,4,0.0029495543447805
4,3,"J=.65, heterogeneous G, detuning",quadratic,5,5,0.00213046350397927
4,3,"J=.65, heterogeneous G, detuning",quadratic,6,6,0.00199102739884705
4,3,"J=.65, heterogeneous G, detuning",quadratic,7,7,0.00260188658624305
4,3,"J=.65, heterogeneous G, detuning",quadratic,8,8,0.0012370183635928
4,3,"J=.65, heterogeneous G, detuning",quadratic,9,9,0.00123419415628434
4,3,"J=.65, heterogeneous G, detuning",quadratic,10,10,0.00140940439046722
4,3,"J=.65, heterogeneous G, detuning",cross_product,1,2,9.00504390525247e-05
4,3,"J=.65, heterogeneous G, detuning",cross_product,1,3,0.00035636634773295
4,3,"J=.65, heterogeneous G, detuning",cross_product,1,4,0.00721042201778255
4,3,"J=.65, heterogeneous G, detuning",cross_product,1,5,0.000812462882024967
4,3,"J=.65, heterogeneous G, detuning",cross_product,1,6,0.00263855608602492
4,3,"J=.65, heterogeneous G, detuning",cross_product,1,7,0.000390753362954355
4,3,"J=.65, heterogeneous G, detuning",cross_product,1,8,0
4,3,"J=.65, heterogeneous G, detuning",cross_product,1,9,0.00232647168758116
4,3,"J=.65, heterogeneous G, detuning",cross_product,1,10,0
4,3,"J=.65, heterogeneous G, detuning",cross_product,2,3,0.000564308255092238
4,3,"J=.65, heterogeneous G, detuning",cross_product,2,4,0.000514796017580754
4,3,"J=.65, heterogeneous G, detuning",cross_product,2,5,0.00784973934967459
4,3,"J=.65, heterogeneous G, detuning",cross_product,2,6,0.000875351385726919
4,3,"J=.65, heterogeneous G, detuning",cross_product,2,7,0.00200355073164482
4,3,"J=.65, heterogeneous G, detuning",cross_product,2,8,0
4,3,"J=.65, heterogeneous G, detuning",cross_product,2,9,0
4,3,"J=.65, heterogeneous G, detuning",cross_product,2,10,0.00204032277328581
4,3,"J=.65, heterogeneous G, detuning",cross_product,3,4,0.0013241649153346
4,3,"J=.65, heterogeneous G, detuning",cross_product,3,5,0.000233799552466274
4,3,"J=.65, heterogeneous G, detuning",cross_product,3,6,0.00691560557763338
4,3,"J=.65, heterogeneous G, detuning",cross_product,3,7,0.00070227039797599
4,3,"J=.65, heterogeneous G, detuning",cross_product,3,8,0.0025590472060476
4,3,"J=.65, heterogeneous G, detuning",cross_product,3,9,0
4,3,"J=.65, heterogeneous G, detuning",cross_product,3,10,0
4,3,"J=.65, heterogeneous G, detuning",cross_product,4,5,0.00114510399297107
4,3,"J=.65, heterogeneous G, detuning",cross_product,4,6,4.98720255019958e-05
4,3,"J=.65, heterogeneous G, detuning",cross_product,4,7,0.00596140429044667
4,3,"J=.65, heterogeneous G, detuning",cross_product,4,8,0.000113838473855821
4,3,"J=.65, heterogeneous G, detuning",cross_product,4,9,0.00197999893725587
4,3,"J=.65, heterogeneous G, detuning",cross_product,4,10,0
4,3,"J=.65, heterogeneous G, detuning",cross_product,5,6,0.000468963437606051
4,3,"J=.65, heterogeneous G, detuning",cross_product,5,7,0
4,3,"J=.65, heterogeneous G, detuning",cross_product,5,8,0.00400756880555941
4,3,"J=.65, heterogeneous G, detuning",cross_product,5,9,9.02354580942788e-05
4,3,"J=.65, heterogeneous G, detuning",cross_product,5,10,0.00161863983443888
4,3,"J=.65, heterogeneous G, detuning",cross_product,6,7,0.00061986321506291
4,3,"J=.65, heterogeneous G, detuning",cross_product,6,8,0
4,3,"J=.65, heterogeneous G, detuning",cross_product,6,9,0.00281095578612689
4,3,"J=.65, heterogeneous G, detuning",cross_product,6,10,0.000419597799835136
4,3,"J=.65, heterogeneous G, detuning",cross_product,7,8,0.000528463330380258
4,3,"J=.65, heterogeneous G, detuning",cross_product,7,9,0
4,3,"J=.65, heterogeneous G, detuning",cross_product,7,10,0.00201963285748608
4,3,"J=.65, heterogeneous G, detuning",cross_product,8,9,0.00103724849551801
4,3,"J=.65, heterogeneous G, detuning",cross_product,8,10,0
4,3,"J=.65, heterogeneous G, detuning",cross_product,9,10,0.00240756401153075
5,3,"J=.65, heterogeneous G, detuning",linear,1,0,0.868678927118174
5,3,"J=.65, heterogeneous G, detuning",linear,2,0,0.644666210522146
5,3,"J=.65, heterogeneous G, detuning",linear,3,0,0.580946614280084
5,3,"J=.65, heterogeneous G, detuning",linear,4,0,0.581368861935755
5,3,"J=.65, heterogeneous G, detuning",linear,5,0,0.569098472767154
5,3,"J=.65, heterogeneous G, detuning",linear,6,0,0.56585596691607
5,3,"J=.65, heterogeneous G, detuning",linear,7,0,0.566137692186442
5,3,"J=.65, heterogeneous G, detuning",linear,8,0,0.550624070708537
5,3,"J=.65, heterogeneous G, detuning",linear,9,0,0.552365508713567
5,3,"J=.65, heterogeneous G, detuning",linear,10,0,0.529685226270845
5,3,"J=.65, heterogeneous G, detuning",linear,11,0,0.530705799262217
5,3,"J=.65, heterogeneous G, detuning",linear,12,0,0.517836031218597
5,3,"J=.65, heterogeneous G, detuning",linear,13,0,0.519060994502091
5,3,"J=.65, heterogeneous G, detuning",linear,14,0,0.507842259994027
5,3,"J=.65, heterogeneous G, detuning",linear,15,0,0.509779018507918
5,3,"J=.65, heterogeneous G, detuning",linear,16,0,0.477994813202956
5,3,"J=.65, heterogeneous G, detuning",linear,17,0,0.482109102524271
5,3,"J=.65, heterogeneous G, detuning",linear,18,0,0.458072550425884
5,3,"J=.65, heterogeneous G, detuning",linear,19,0,0.454844057395189
5,3,"J=.65, heterogeneous G, detuning",linear,20,0,0.45272557502933
5,3,"J=.65, heterogeneous G, detuning",quadratic,1,1,0.00341201496420795
5,3,"J=.65, heterogeneous G, detuning",quadratic,2,2,0.00460759432767388
5,3,"J=.65, heterogeneous G, detuning",quadratic,3,3,0.00469772388178125
5,3,"J=.65, heterogeneous G, detuning",quadratic,4,4,0.00309943303005811
5,3,"J=.65, heterogeneous G, detuning",quadratic,5,5,0.00182444885194322
5,3,"J=.65, heterogeneous G, detuning",quadratic,6,6,0.000653989871680527
5,3,"J=.65, heterogeneous G, detuning",quadratic,7,7,0.000361384481286864
5,3,"J=.65, heterogeneous G, detuning",quadratic,8,8,0
5,3,"J=.65, heterogeneous G, detuning",quadratic,9,9,0
5,3,"J=.65, heterogeneous G, detuning",quadratic,10,10,0
5,3,"J=.65, heterogeneous G, detuning",cross_product,1,2,0.0110707894218972
5,3,"J=.65, heterogeneous G, detuning",cross_product,1,3,0
5,3,"J=.65, heterogeneous G, detuning",cross_product,1,4,0.0020536857036888
5,3,"J=.65, heterogeneous G, detuning",cross_product,1,5,0.00213813690920084
5,3,"J=.65, heterogeneous G, detuning",cross_product,1,6,0
5,3,"J=.65, heterogeneous G, detuning",cross_product,1,7,0
5,3,"J=.65, heterogeneous G, detuning",cross_product,1,8,0.00262534566609685
5,3,"J=.65, heterogeneous G, detuning",cross_product,1,9,0
5,3,"J=.65, heterogeneous G, detuning",cross_product,1,10,0.00186222824485371
5,3,"J=.65, heterogeneous G, detuning",cross_product,2,3,0.00340746208998621
5,3,"J=.65, heterogeneous G, detuning",cross_product,2,4,0.000207315918772211
5,3,"J=.65, heterogeneous G, detuning",cross_product,2,5,0.00030652693973432
5,3,"J=.65, heterogeneous G, detuning",cross_product,2,6,0.00173067276310512
5,3,"J=.65, heterogeneous G, detuning",cross_product,2,7,0
5,3,"J=.65, heterogeneous G, detuning",cross_product,2,8,0
5,3,"J=.65, heterogeneous G, detuning",cross_product,2,9,0.00323328552176616
5,3,"J=.65, heterogeneous G, detuning",cross_product,2,10,0.00157624684836788
5,3,"J=.65, heterogeneous G, detuning",cross_product,3,4,0.00558303253765313
5,3,"J=.65, heterogeneous G, detuning",cross_product,3,5,0.000641911787120808
5,3,"J=.65, heterogeneous G, detuning",cross_product,3,6,0.0026407639319842
5,3,"J=.65, heterogeneous G, detuning",cross_product,3,7,0.00783875233331655
5,3,"J=.65, heterogeneous G, detuning",cross_product,3,8,0.00116169861659376
5,3,"J=.65, heterogeneous G, detuning",cross_product,3,9,0
5,3,"J=.65, heterogeneous G, detuning",cross_product,3,10,0.00104628332556611
5,3,"J=.65, heterogeneous G, detuning",cross_product,4,5,0.0191901238310821
5,3,"J=.65, heterogeneous G, detuning",cross_product,4,6,0.00168865594657219
5,3,"J=.65, heterogeneous G, detuning",cross_product,4,7,0.00356280736749026
5,3,"J=.65, heterogeneous G, detuning",cross_product,4,8,0.00781032553469918
5,3,"J=.65, heterogeneous G, detuning",cross_product,4,9,0.00177140112343599
5,3,"J=.65, heterogeneous G, detuning",cross_product,4,10,0
5,3,"J=.65, heterogeneous G, detuning",cross_product,5,6,0.0189120287706268
5,3,"J=.65, heterogeneous G, detuning",cross_product,5,7,0.00188601597283211
5,3,"J=.65, heterogeneous G, detuning",cross_product,5,8,0.000859977368987797
5,3,"J=.65, heterogeneous G, detuning",cross_product,5,9,0.00204281460233591
5,3,"J=.65, heterogeneous G, detuning",cross_product,5,10,0
5,3,"J=.65, heterogeneous G, detuning",cross_product,6,7,0.00496317613214203
5,3,"J=.65, heterogeneous G, detuning",cross_product,6,8,0.000996437195377897
5,3,"J=.65, heterogeneous G, detuning",cross_product,6,9,0.000172740067401755
5,3,"J=.65, heterogeneous G, detuning",cross_product,6,10,0.00106052719732375
5,3,"J=.65, heterogeneous G, detuning",cross_product,7,8,0
5,3,"J=.65, heterogeneous G, detuning",cross_product,7,9,0
5,3,"J=.65, heterogeneous G, detuning",cross_product,7,10,0.0016559530131488
5,3,"J=.65, heterogeneous G, detuning",cross_product,8,9,0.0051580547457738
5,3,"J=.65, heterogeneous G, detuning",cross_product,8,10,0
5,3,"J=.65, heterogeneous G, detuning",cross_product,9,10,0.00620805589875051
6,3,"J=.65, heterogeneous G, detuning",linear,1,0,0.758014687413804
6,3,"J=.65, heterogeneous G, detuning",linear,2,0,0.603842651977377
6,3,"J=.65, heterogeneous G, detuning",linear,3,0,0.579016339455797
6,3,"J=.65, heterogeneous G, detuning",linear,4,0,0.572534680898453
6,3,"J=.65, heterogeneous G, detuning",linear,5,0,0.567353791181754
6,3,"J=.65, heterogeneous G, detuning",linear,6,0,0.56396439845198
6,3,"J=.65, heterogeneous G, detuning",linear,7,0,0.55888148335741
6,3,"J=.65, heterogeneous G, detuning",linear,8,0,0.547413785131019
6,3,"J=.65, heterogeneous G, detuning",linear,9,0,0.541380379698557
6,3,"J=.65, heterogeneous G, detuning",linear,10,0,0.52863692443904
6,3,"J=.65, heterogeneous G, detuning",linear,11,0,0.522264547090463
6,3,"J=.65, heterogeneous G, detuning",linear,12,0,0.510515973359582
6,3,"J=.65, heterogeneous G, detuning",linear,13,0,0.50239494686177
6,3,"J=.65, heterogeneous G, detuning",linear,14,0,0.484094581959362
6,3,"J=.65, heterogeneous G, detuning",linear,15,0,0.461734857951634
6,3,"J=.65, heterogeneous G, detuning",linear,16,0,0.459977548929563
6,3,"J=.65, heterogeneous G, detuning",linear,17,0,0.453795832628358
6,3,"J=.65, heterogeneous G, detuning",linear,18,0,0.449633248941254
6,3,"J=.65, heterogeneous G, detuning",linear,19,0,0.434758343487785
6,3,"J=.65, heterogeneous G, detuning",linear,20,0,0.433135389945907
6,3,"J=.65, heterogeneous G, detuning",quadratic,1,1,0
6,3,"J=.65, heterogeneous G, detuning",quadratic,2,2,0
6,3,"J=.65, heterogeneous G, detuning",quadratic,3,3,0
