caseLabel,featureMode,variant,K,J,nPC,tapDelays,readoutCoefficients,valNRMSE,testNRMSE,R2true,lambdaBest,lockedIndex
K+0_J0,number_features,Budget129,0,0,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.347571042651247,0.328940522705667,0.891798132522123,4.64158883361278e-05,12
K+0_J0,number_features,Budget257,0,0,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.328872687462821,0.308885103566993,0.904589992794408,0.0001,12
K+0_J0,number_features,Budget351,0,0,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.324170526547719,0.303752909384012,0.907734170040748,0.000464158883361278,12
K+0_J0,number_features,Budget513,0,0,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.318835712503409,0.297508012399525,0.911488982558084,0.0001,12
K+0_J0,number_features,Budget1025,0,0,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.315975487524919,0.296938969441823,0.911827248426828,4.64158883361278,12
K+0_J0,number_features,Budget2049,0,0,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.31816028096755,0.297220433038088,0.911660014184652,464.158883361278,12
K+0_J0.65,linear_features,Budget65,0,0.65,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.367048634289063,0.357399212580445,0.872265802846878,0.000464158883361278,12
K+0_J0.65,linear_features,Budget129,0,0.65,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.338173126157139,0.329071040255999,0.891712250464835,0.001,12
K+0_J0.65,linear_features,Budget257,0,0.65,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.296414855442934,0.286807281576776,0.91774158323454,1e-06,12
K+0_J0.65,linear_features,Budget351,0,0.65,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.271346919862983,0.259234220207514,0.932797619073402,0.0001,12
K+0_J0.65,linear_features,Budget513,0,0.65,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.264146508884789,0.250559606683946,0.937219883498386,0.0001,12
K+0_J0.65,linear_features,Budget1025,0,0.65,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.26188894432515,0.24873821030368,0.938129302734922,2.15443469003188,12
K+0_J0.65,linear_features,Budget2049,0,0.65,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.264131609133564,0.252966932854133,0.936007730882373,21.5443469003188,12
K+0_J0.65,number_features,Budget65,0,0.65,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.420829640796631,0.406052608059912,0.835121279487744,1e-06,12
K+0_J0.65,number_features,Budget129,0,0.65,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.375928802332969,0.356214004160945,0.873111583239626,0.01,12
K+0_J0.65,number_features,Budget257,0,0.65,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.352213935829804,0.33046936393458,0.890789999500674,0.00215443469003188,12
K+0_J0.65,number_features,Budget351,0,0.65,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.341251882332694,0.319318776482873,0.898035518985481,0.001,12
K+0_J0.65,number_features,Budget513,0,0.65,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.31263939439881,0.295975491108581,0.912398508663034,0.000215443469003188,12
K+0_J0.65,number_features,Budget1025,0,0.65,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.275932346323088,0.254629639275976,0.935163746802186,2.15443469003189e-06,12
K+0_J0.65,number_features,Budget2049,0,0.65,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.26862045697583,0.24993095615915,0.937534517153373,100,12
K+0_J0,linear_features,Budget65,0,0,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.3856074426824,0.385170755832302,0.851643488851574,0.000464158883361278,13
K+0_J0,linear_features,Budget129,0,0,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.335078958523877,0.330821438522379,0.890557175813983,0.000464158883361278,13
K+0_J0,linear_features,Budget257,0,0,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.319182258444806,0.308127148178921,0.905057660555125,0.00464158883361278,13
K+0_J0,linear_features,Budget351,0,0,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.320141480687365,0.307480679527256,0.905455631717457,0.01,13
K+0_J0,linear_features,Budget513,0,0,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.317411363056024,0.30553419123567,0.906648857985965,0.0464158883361278,13
K+0_J0,linear_features,Budget1025,0,0,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.316736737372942,0.303438718744019,0.907924943966988,21.5443469003188,13
K+0_J0,linear_features,Budget2049,0,0,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.322222585270343,0.304377687705498,0.907354223227054,1000,13
K+0_J0,number_features,Budget65,0,0,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.370099420388195,0.371279554601571,0.862151492334859,1e-06,13
K+0_J0,number_features,Budget129,0,0,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.340244292980831,0.327241243701997,0.89291316842037,4.64158883361278e-05,13
K+0_J0,number_features,Budget257,0,0,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.328726783861705,0.314522055400992,0.901075876666335,0.0001,13
K+0_J0,number_features,Budget351,0,0,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.32654946693458,0.314222154960948,0.901264437331698,0.000464158883361278,13
K+0_J0,number_features,Budget513,0,0,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.32246392155913,0.310064642891743,0.903859917228416,0.0001,13
K+0_J0,number_features,Budget1025,0,0,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.32178030866521,0.308816994775662,0.904632063737728,4.64158883361278,13
K+0_J0,number_features,Budget2049,0,0,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.319592485700178,0.303112851977746,0.908122598965917,464.158883361278,13
K+0_J0.65,linear_features,Budget65,0,0.65,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.383462773440605,0.375214994596185,0.859213707830185,0.000464158883361278,13
K+0_J0.65,linear_features,Budget129,0,0.65,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.359283773327095,0.345477712215993,0.880645150362003,0.001,13
K+0_J0.65,linear_features,Budget257,0,0.65,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.297980368803291,0.289392773209997,0.916251822813827,1e-06,13
K+0_J0.65,linear_features,Budget351,0,0.65,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.2779380974892,0.267223436787516,0.928591634831468,0.0001,13
K+0_J0.65,linear_features,Budget513,0,0.65,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.269852632659407,0.255691200750681,0.934622009858675,0.0001,13
K+0_J0.65,linear_features,Budget1025,0,0.65,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.265786671766848,0.248920750618647,0.938038459911449,2.15443469003188,13
K+0_J0.65,linear_features,Budget2049,0,0.65,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.272646224117322,0.254406578680432,0.935277292724117,21.5443469003188,13
K+0_J0.65,number_features,Budget65,0,0.65,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.405174719179398,0.393637858542114,0.845049236322379,1e-06,13
K+0_J0.65,number_features,Budget129,0,0.65,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.364754967703021,0.351014023021145,0.876789155642511,0.01,13
K+0_J0.65,number_features,Budget257,0,0.65,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.337213365694832,0.318939978834513,0.89827728990104,0.00215443469003188,13
K+0_J0.65,number_features,Budget351,0,0.65,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.321331798782156,0.307046475952959,0.905722461604869,0.001,13
K+0_J0.65,number_features,Budget513,0,0.65,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.302284739127717,0.281387815025881,0.920820897554961,0.000215443469003188,13
K+0_J0.65,number_features,Budget1025,0,0.65,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.278728733025151,0.255931129296225,0.934499257057159,2.15443469003189e-06,13
K+0_J0.65,number_features,Budget2049,0,0.65,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.270265840254217,0.250860122063268,0.937069199158402,100,13
K+0_J0,linear_features,Budget65,0,0,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.376135366972574,0.3615438592752,0.869286037820395,0.000464158883361278,14
K+0_J0,linear_features,Budget129,0,0,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.356625652281066,0.345585528691747,0.880570642358846,0.000464158883361278,14
K+0_J0,linear_features,Budget257,0,0,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.315479333017398,0.303266316085281,0.908029541528063,0.00464158883361278,14
K+0_J0,linear_features,Budget351,0,0,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.312404755537973,0.301631911677193,0.909018189857962,0.01,14
K+0_J0,linear_features,Budget513,0,0,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.310292011208133,0.296350454136007,0.912176408333383,0.0464158883361278,14
K+0_J0,linear_features,Budget1025,0,0,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.308976312342562,0.29582196177478,0.912489366931721,21.5443469003188,14
K+0_J0,linear_features,Budget2049,0,0,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.313478903403847,0.29680466479483,0.911906990956029,1000,14
K+0_J0,number_features,Budget65,0,0,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.361904254747578,0.351358976789529,0.876546869429415,1e-06,14
K+0_J0,number_features,Budget129,0,0,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.328029280903294,0.317809130752262,0.898997356410491,4.64158883361278e-05,14
K+0_J0,number_features,Budget257,0,0,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.316797434592605,0.306226395357503,0.90622539478635,0.0001,14
K+0_J0,number_features,Budget351,0,0,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.312029632067031,0.303711066084415,0.907759588337868,0.000464158883361278,14
K+0_J0,number_features,Budget513,0,0,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.309885115331137,0.299140716025354,0.910514832015839,0.0001,14
K+0_J0,number_features,Budget1025,0,0,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.309830142005873,0.297244373975695,0.911645782139797,4.64158883361278,14
K+0_J0,number_features,Budget2049,0,0,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.315586035570547,0.298947577833371,0.91063034570756,464.158883361278,14
K+0_J0.65,linear_features,Budget65,0,0.65,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.382868131066302,0.364898241098394,0.866849273643298,0.000464158883361278,14
K+0_J0.65,linear_features,Budget129,0,0.65,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.352707635123806,0.331502072495855,0.890106375930953,0.001,14
K+0_J0.65,linear_features,Budget257,0,0.65,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.296162926408556,0.272565949951493,0.92570780292704,1e-06,14
K+0_J0.65,linear_features,Budget351,0,0.65,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.286883230328334,0.257787439163057,0.933545636209753,0.0001,14
K+0_J0.65,linear_features,Budget513,0,0.65,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.278082396796132,0.2478318316697,0.938579383211241,0.0001,14
K+0_J0.65,linear_features,Budget1025,0,0.65,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.273252776839274,0.23976771371478,0.942511443459987,2.15443469003188,14
K+0_J0.65,linear_features,Budget2049,0,0.65,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.27967989154816,0.245509213931367,0.939725225874802,21.5443469003188,14
K+0_J0.65,number_features,Budget65,0,0.65,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.387991914056382,0.37483210562546,0.859500892592384,1e-06,14
K+0_J0.65,number_features,Budget129,0,0.65,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.377623527395556,0.354908925213584,0.874039654803739,0.01,14
K+0_J0.65,number_features,Budget257,0,0.65,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.354373272141628,0.330868773325164,0.890525854838301,0.00215443469003188,14
K+0_J0.65,number_features,Budget351,0,0.65,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.328108116975847,0.304092963813543,0.907527469359095,0.001,14
K+0_J0.65,number_features,Budget513,0,0.65,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.300121714217067,0.275421705867443,0.924142883937067,0.000215443469003188,14
K+0_J0.65,number_features,Budget1025,0,0.65,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.282793589512149,0.247493548184999,0.9387469436068,2.15443469003189e-06,14
K+0_J0.65,number_features,Budget2049,0,0.65,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.27648474495875,0.243141831207039,0.940882049917288,100,14
K+0_J0,linear_features,Budget65,0,0,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.373627813887078,0.386139859218093,0.850896009123031,0.000464158883361278,15
K+0_J0,linear_features,Budget129,0,0,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.350177282530117,0.365442357234122,0.866451883539168,0.000464158883361278,15
K+0_J0,linear_features,Budget257,0,0,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.302558567726154,0.326834916419099,0.893178937409321,0.00464158883361278,15
K+0_J0,linear_features,Budget351,0,0,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.301474423390385,0.325316680748421,0.89416905722683,0.01,15
K+0_J0,linear_features,Budget513,0,0,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.298054229150641,0.322791813298979,0.895805445267157,0.0464158883361278,15
K+0_J0,linear_features,Budget1025,0,0,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.296559723225165,0.319742472385089,0.897764751353071,21.5443469003188,15
K+0_J0,linear_features,Budget2049,0,0,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.303708807181173,0.320693885450717,0.897155431834523,1000,15
K+0_J0,number_features,Budget65,0,0,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.355460079885938,0.375052218505602,0.859335833394026,1e-06,15
K+0_J0,number_features,Budget129,0,0,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.314311463570681,0.342590428380245,0.88263179838224,4.64158883361278e-05,15
K+0_J0,number_features,Budget257,0,0,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.305194949088398,0.329067871181795,0.891714336155881,0.0001,15
K+0_J0,number_features,Budget351,0,0,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.30275028225211,0.328643358853611,0.891993542681417,0.000464158883361278,15
K+0_J0,number_features,Budget513,0,0,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.300122070327471,0.325786040490315,0.893863455821643,0.0001,15
K+0_J0,number_features,Budget1025,0,0,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.300440041333634,0.321399571583607,0.896702315385874,4.64158883361278,15
K+0_J0,number_features,Budget2049,0,0,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.300880703306104,0.322110038159162,0.896245123317103,464.158883361278,15
K+0_J0.65,linear_features,Budget65,0,0.65,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.367578286429805,0.374539658044796,0.859720044551687,0.000464158883361278,15
K+0_J0.65,linear_features,Budget129,0,0.65,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.346891627462365,0.352655071521836,0.875634400529929,0.001,15
K+0_J0.65,linear_features,Budget257,0,0.65,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.282445639885266,0.296745423090172,0.911942153875035,1e-06,15
K+0_J0.65,linear_features,Budget351,0,0.65,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.266317437229656,0.28088141801271,0.92110562901517,0.0001,15
K+0_J0.65,linear_features,Budget513,0,0.65,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.252174842941894,0.268555367705886,0.927878014476356,0.0001,15
K+0_J0.65,linear_features,Budget1025,0,0.65,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.252116133420432,0.266099366462574,0.929191127168217,2.15443469003188,15
K+0_J0.65,linear_features,Budget2049,0,0.65,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.258370974067493,0.269310398303532,0.927471909365593,21.5443469003188,15
K+0_J0.65,number_features,Budget65,0,0.65,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.381528136935067,0.397288907171152,0.842161524238752,1e-06,15
K+0_J0.65,number_features,Budget129,0,0.65,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.360071594597385,0.375362636170823,0.859102891366891,0.01,15
K+0_J0.65,number_features,Budget257,0,0.65,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.337521534975546,0.350495812838671,0.877152685182559,0.00215443469003188,15
K+0_J0.65,number_features,Budget351,0,0.65,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.324071656999186,0.33353996670028,0.888751090613576,0.001,15
K+0_J0.65,number_features,Budget513,0,0.65,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.292802730815336,0.306708946229784,0.905929622302615,0.000215443469003188,15
K+0_J0.65,number_features,Budget1025,0,0.65,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.254722304099035,0.270039043266741,0.927078915111583,2.15443469003189e-06,15
K+0_J0.65,number_features,Budget2049,0,0.65,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.252761778886466,0.267291810834748,0.928555087860682,100,15
K+0_J0,linear_features,Budget65,0,0,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.376584989179546,0.392506388339488,0.845938735112691,0.000464158883361278,16
K+0_J0,linear_features,Budget129,0,0,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.360205883917554,0.37752724729163,0.857473177552405,0.000464158883361278,16
K+0_J0,linear_features,Budget257,0,0,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.30036394056533,0.330602760778213,0.890701814565824,0.00464158883361278,16
K+0_J0,linear_features,Budget351,0,0,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.294421463684898,0.325027407434746,0.894357184416248,0.01,16
K+0_J0,linear_features,Budget513,0,0,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.287473109786891,0.320053946388265,0.897565471401297,0.0464158883361278,16
K+0_J0,linear_features,Budget1025,0,0,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.287050079981674,0.318567011185564,0.898515059384297,21.5443469003188,16
K+0_J0,linear_features,Budget2049,0,0,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.295066044076684,0.32386323856706,0.895112602704856,1000,16
K+0_J0,number_features,Budget65,0,0,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.33353404859921,0.363233416066435,0.868061485452708,1e-06,16
K+0_J0,number_features,Budget129,0,0,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.311260423004952,0.338718138925126,0.885270022363099,4.64158883361278e-05,16
K+0_J0,number_features,Budget257,0,0,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.299453528058857,0.324366180295177,0.894786581080717,0.0001,16
K+0_J0,number_features,Budget351,0,0,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.296296202312324,0.327766059396453,0.892569410307721,0.000464158883361278,16
K+0_J0,number_features,Budget513,0,0,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.295642943356245,0.326096462572837,0.893661097097483,0.0001,16
K+0_J0,number_features,Budget1025,0,0,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.294586658120908,0.327504610086051,0.892740730372383,4.64158883361278,16
K+0_J0,number_features,Budget2049,0,0,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.333708279943001,0.329971179024931,0.891119021012897,464.158883361278,16
K+0_J0.65,linear_features,Budget65,0,0.65,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.359796092822377,0.379485918343048,0.855990437779334,0.000464158883361278,16
K+0_J0.65,linear_features,Budget129,0,0.65,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.335732047101869,0.347775179703908,0.879052424381915,0.001,16
K+0_J0.65,linear_features,Budget257,0,0.65,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.269848769287615,0.291639920190301,0.914946156951395,1e-06,16
K+0_J0.65,linear_features,Budget351,0,0.65,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.256417551779671,0.281983542350788,0.920485281843301,0.0001,16
K+0_J0.65,linear_features,Budget513,0,0.65,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.252048243063244,0.274280068990639,0.92477044375449,0.0001,16
K+0_J0.65,linear_features,Budget1025,0,0.65,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.246172240583099,0.261480007236444,0.931628205815629,2.15443469003188,16
K+0_J0.65,linear_features,Budget2049,0,0.65,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.247213335665797,0.262409145326632,0.931141440448947,21.5443469003188,16
K+0_J0.65,number_features,Budget65,0,0.65,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.433224929407853,0.443533270500316,0.803278237959294,1e-06,16
K+0_J0.65,number_features,Budget129,0,0.65,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.371321745147985,0.394087325840945,0.844695179611533,0.01,16
K+0_J0.65,number_features,Budget257,0,0.65,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.325819384173789,0.352967135701798,0.875414201114468,0.00215443469003188,16
K+0_J0.65,number_features,Budget351,0,0.65,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.316093286281408,0.342969814388814,0.882371706418103,0.001,16
K+0_J0.65,number_features,Budget513,0,0.65,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.294636284708569,0.324811948751767,0.89449719794808,0.000215443469003188,16
K+0_J0.65,number_features,Budget1025,0,0.65,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.253587096337161,0.271211706504585,0.926444210254871,2.15443469003189e-06,16
K+0_J0.65,number_features,Budget2049,0,0.65,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.246277485438776,0.265905465710472,0.929294283305297,100,16
K+0_J0,linear_features,Budget65,0,0,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.385347528386407,0.353113029272172,0.87531118855823,0.000464158883361278,17
K+0_J0,linear_features,Budget129,0,0,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.367196656329419,0.326551030005514,0.893364424802338,0.000464158883361278,17
K+0_J0,linear_features,Budget257,0,0,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.338110389512077,0.29647280107552,0.912103878222435,0.00464158883361278,17
K+0_J0,linear_features,Budget351,0,0,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.333988142823005,0.295333880753337,0.912777898879173,0.01,17
K+0_J0,linear_features,Budget513,0,0,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.331035509912296,0.295668096945027,0.912580376448906,0.0464158883361278,17
K+0_J0,linear_features,Budget1025,0,0,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.333271992227752,0.301063071727244,0.909361026842156,21.5443469003188,17
K+0_J0,linear_features,Budget2049,0,0,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.332611922794103,0.3050187220481,0.906963579200144,1000,17
K+0_J0,number_features,Budget65,0,0,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.379329080183755,0.339418906467922,0.88479480593212,1e-06,17
K+0_J0,number_features,Budget129,0,0,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.35706832915289,0.317591498470286,0.899135640099398,4.64158883361278e-05,17
K+0_J0,number_features,Budget257,0,0,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.347478869183387,0.296466393008426,0.912107677816573,0.0001,17
K+0_J0,number_features,Budget351,0,0,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.345850296080918,0.298123878732834,0.911122152929291,0.000464158883361278,17
K+0_J0,number_features,Budget513,0,0,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.329796729120567,0.303603184592167,0.907825106305494,0.0001,17
K+0_J0,number_features,Budget1025,0,0,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.324125465842876,0.300870938202312,0.90947667854526,4.64158883361278,17
K+0_J0,number_features,Budget2049,0,0,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.328982753867072,0.300714775656005,0.909570623702159,464.158883361278,17
K+0_J0.65,linear_features,Budget65,0,0.65,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.421876354762558,0.383353786741785,0.853039874190734,0.000464158883361278,17
K+0_J0.65,linear_features,Budget129,0,0.65,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.405424911892881,0.362614362641656,0.868510824005986,0.001,17
K+0_J0.65,linear_features,Budget257,0,0.65,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.32779015463407,0.278357695055928,0.922516993603151,1e-06,17
K+0_J0.65,linear_features,Budget351,0,0.65,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.318886747886327,0.25941024946694,0.9327063224715,0.0001,17
K+0_J0.65,linear_features,Budget513,0,0.65,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.313187567822338,0.248596445997443,0.93819980703744,0.0001,17
K+0_J0.65,linear_features,Budget1025,0,0.65,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.309566823208739,0.244327741769778,0.940303954601681,2.15443469003188,17
K+0_J0.65,linear_features,Budget2049,0,0.65,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.314320021865002,0.247662992537642,0.9386630421273,21.5443469003188,17
K+0_J0.65,number_features,Budget65,0,0.65,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.440503262126139,0.397669901068367,0.841858649784275,1e-06,17
K+0_J0.65,number_features,Budget129,0,0.65,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.414182743169548,0.369430131798868,0.863521377719071,0.01,17
K+0_J0.65,number_features,Budget257,0,0.65,19,0;1;2;3;4;5;6;7;8;9;10;12;15,248,0.390764838687025,0.335989418951793,0.887111110352437,0.00215443469003188,17
K+0_J0.65,number_features,Budget351,0,0.65,26,0;1;2;3;4;5;6;7;8;9;10;12;15,339,0.381397814740335,0.323700057262733,0.895218272928103,0.001,17
K+0_J0.65,number_features,Budget513,0,0.65,39,0;1;2;3;4;5;6;7;8;9;10;12;15,508,0.354643315194136,0.2930854325986,0.914100929198492,0.000215443469003188,17
K+0_J0.65,number_features,Budget1025,0,0.65,78,0;1;2;3;4;5;6;7;8;9;10;12;15,1015,0.316669586655965,0.24986260327996,0.937568679482162,2.15443469003189e-06,17
K+0_J0.65,number_features,Budget2049,0,0.65,157,0;1;2;3;4;5;6;7;8;9;10;12;15,2042,0.31950114966842,0.245707592140102,0.939627779164714,100,17
K+0_J0,linear_features,Budget65,0,0,4,0;1;2;3;4;5;6;7;8;9;10;12;15,53,0.368364652231443,0.381567213499065,0.854406461582559,0.000464158883361278,18
K+0_J0,linear_features,Budget129,0,0,9,0;1;2;3;4;5;6;7;8;9;10;12;15,118,0.351616149320724,0.355030253754005,0.873953518919367,0.000464158883361278,18
